unique_id,synapse_id,bouton,x_coord,y_coord,pr_total,pr_before,pr_after,unc_sum,brp_sum,unc_norm,brp_norm,ranking,genotype,nmj_id,treatment
186,8,1,1317.550057,2022.298382,1.016460905,0.893442623,1.140495868,4358421,17859576,0.983782697,0.519168484,0,'WT','PdBU_23','PdBU'
187,9,1,1339.185141,1986.774133,0.061728395,0.049180328,0.074380165,2028549,11293068,0.457884038,0.328283549,1,'WT','PdBU_23','PdBU'
188,10,1,1348.858492,1950.385853,0.600823045,0.590163934,0.611570248,2715091,22511971,0.612850284,0.65441116,0,'WT','PdBU_23','PdBU'
189,11,1,1354.88161,1991.361732,0.37037037,0.254098361,0.487603306,2331460,15279521,0.526257102,0.444167642,0,'WT','PdBU_23','PdBU'
190,12,1,1366.364418,1950.60478,0.205761317,0.139344262,0.272727273,1817900,17625912,0.41033635,0.512375994,0,'WT','PdBU_23','PdBU'
191,13,1,1407.760128,1951.534861,0.341563786,0.295081967,0.388429752,2105393,13359113,0.475229264,0.388342391,1,'WT','PdBU_23','PdBU'
192,14,1,1455.89748,1979.804707,0.683127572,0.516393443,0.851239669,2266470,15429595,0.511587561,0.448530214,1,'WT','PdBU_23','PdBU'
193,15,1,1462.077397,1962.069493,0.049382716,0.024590164,0.074380165,2808996,10611336,0.634046518,0.308465958,1,'WT','PdBU_23','PdBU'
194,16,1,1464.767678,1940.574383,0.037037037,0.016393443,0.05785124,1620109,9767210,0.365690969,0.283927659,1,'WT','PdBU_23','PdBU'
195,17,1,1486.446728,1969.968858,0.547325103,0.352459016,0.743801653,2537795,14314364,0.572831034,0.416111035,1,'WT','PdBU_23','PdBU'
196,18,1,1487.294517,1929.876561,0.176954733,0.114754098,0.239669421,1611345,10058808,0.36371276,0.29240426,1,'WT','PdBU_23','PdBU'
197,19,1,1506.366609,1921.037966,0.065843621,0.040983607,0.090909091,493634,5968391,0.111423056,0.173497988,1,'WT','PdBU_23','PdBU'
198,20,1,1552.24222,1874.970732,0.526748971,0.450819672,0.603305785,4430268,26665627,1,0.775155756,1,'WT','PdBU_23','PdBU'
199,21,1,1554.967547,1915.241321,0.090534979,0.098360656,0.082644628,2172370,11675857,0.490347311,0.339411024,0,'WT','PdBU_23','PdBU'
200,22,1,1566.530555,1919.045256,0.304526749,0.270491803,0.338842975,3276715,17178314,0.739620041,0.499364556,0,'WT','PdBU_23','PdBU'
201,23,1,1561.397135,1889.15217,0.320987654,0.237704918,0.404958678,3408339,18265026,0.769330208,0.530954702,1,'WT','PdBU_23','PdBU'
202,24,1,1571.099137,1871.030999,0.053497942,0.024590164,0.082644628,1671124,9172823,0.377206074,0.266649142,1,'WT','PdBU_23','PdBU'
203,25,1,1574.990244,1855.37384,0.049382716,0.024590164,0.074380165,2073725,15348984,0.468081163,0.446186895,0,'WT','PdBU_23','PdBU'
204,26,1,1581.945557,1919.292965,0.152263374,0.139344262,0.165289256,1909945,13265662,0.431112745,0.385625819,0,'WT','PdBU_23','PdBU'
205,27,1,1586.051103,1851.435664,0.049382716,0.040983607,0.05785124,1587101,15453078,0.358240404,0.449212852,0,'WT','PdBU_23','PdBU'
206,28,1,1597.542905,1900.50449,0.053497942,0.024590164,0.082644628,3448561,22911157,0.778409117,0.666015288,0,'WT','PdBU_23','PdBU'
207,29,1,1606.988769,1855.269618,0.251028807,0.196721311,0.305785124,4225237,23281762,0.953720407,0.67678858,0,'WT','PdBU_23','PdBU'
208,30,1,1607.304104,1910.653868,0.020576132,0.016393443,0.024793388,3448561,22911157,0.778409117,0.666015288,0,'WT','PdBU_23','PdBU'
209,31,1,1612.285762,1898.224577,0.049382716,0.06557377,0.033057851,3448561,22911157,0.778409117,0.666015288,0,'WT','PdBU_23','PdBU'
210,32,1,1617.377993,1886.352907,0.119341564,0.090163934,0.148760331,3448561,22911157,0.778409117,0.666015288,0,'WT','PdBU_23','PdBU'
211,33,1,1625.564199,1816.08971,0.082304527,0.06557377,0.099173554,1441137,9827724,0.325293413,0.285686769,1,'WT','PdBU_23','PdBU'
212,34,1,1631.145289,1870.690565,0.666666667,0.573770492,0.760330579,2994401,18160387,0.675896131,0.527912902,1,'WT','PdBU_23','PdBU'
213,35,1,1642.085438,1792.859343,0.300411523,0.180327869,0.421487603,2563324,14302567,0.578593439,0.415768103,1,'WT','PdBU_23','PdBU'
214,36,1,1648.017218,1814.166825,0.041152263,0.016393443,0.066115702,1097480,8742957,0.247723163,0.254153163,1,'WT','PdBU_23','PdBU'
215,37,1,1679.038523,1782.661869,0.074074074,0.016393443,0.132231405,2050364,9837136,0.462808119,0.285960371,1,'WT','PdBU_23','PdBU'
216,38,1,1682.562876,1757.707093,0.242798354,0.213114754,0.272727273,2008116,13328575,0.453271901,0.387454667,1,'WT','PdBU_23','PdBU'
217,39,1,1697.492438,1772.665251,0.333333333,0.303278689,0.363636364,2208578,16122739,0.49852018,0.468679546,1,'WT','PdBU_23','PdBU'
218,40,1,1707.626525,1740.32325,0.086419753,0.049180328,0.123966942,1163625,10116663,0.262653411,0.294086074,1,'WT','PdBU_23','PdBU'
219,41,1,1722.958475,1743.723704,0.189300412,0.131147541,0.247933884,2419209,17977964,0.546063805,0.522609961,0,'WT','PdBU_23','PdBU'
220,42,1,1727.836099,1728.643785,0.135802469,0.114754098,0.157024793,1894624,15320483,0.42765449,0.445358385,0,'WT','PdBU_23','PdBU'
221,43,1,1737.20352,1704.583591,0.024691358,0.016393443,0.033057851,1071595,6119353,0.241880401,0.177886374,1,'WT','PdBU_23','PdBU'
222,44,1,1755.838449,1723.752875,0.33744856,0.204918033,0.47107438,2675742,15798020,0.603968428,0.459240135,1,'WT','PdBU_23','PdBU'
223,45,1,1754.795406,1775.881099,0.148148148,0.131147541,0.165289256,1554486,12283473,0.350878547,0.357074102,1,'WT','PdBU_23','PdBU'
224,46,1,1758.588465,1670.413265,0.144032922,0.172131148,0.115702479,2743961,19114612,0.619366819,0.555651721,1,'WT','PdBU_23','PdBU'
225,47,1,1762.626418,1807.371097,0.094650206,0.114754098,0.074380165,1663489,13163136,0.375482702,0.382645443,0,'WT','PdBU_23','PdBU'
226,48,1,1772.660207,1797.424113,0.181069959,0.114754098,0.247933884,1870762,17380992,0.422268359,0.505256299,0,'WT','PdBU_23','PdBU'
227,49,1,1785.314777,1782.279764,0.748971193,0.590163934,0.909090909,3406256,20981585,0.768860033,0.609923644,1,'WT','PdBU_23','PdBU'
228,50,1,1795.579966,1639.751355,0.164609053,0.12295082,0.20661157,2631957,14358328,0.594085279,0.417389046,1,'WT','PdBU_23','PdBU'
229,51,1,1810.896154,1634.532412,0.497942387,0.401639344,0.595041322,2571680,19439650,0.580479556,0.565100404,1,'WT','PdBU_23','PdBU'
230,52,1,1811.82072,1666.787293,0.094650206,0.049180328,0.140495868,2698944,10793654,0.609205583,0.313765847,1,'WT','PdBU_23','PdBU'
231,53,1,1826.141604,1658.279618,0.386831276,0.254098361,0.520661157,3606518,15904199,0.814063167,0.462326703,1,'WT','PdBU_23','PdBU'
232,54,1,1835.326309,1608.302304,0.242798354,0.262295082,0.223140496,2177687,17649584,0.491547464,0.513064127,0,'WT','PdBU_23','PdBU'
233,55,1,1841.187626,1641.601209,0.111111111,0.06557377,0.157024793,2118486,9094967,0.478184615,0.264385909,1,'WT','PdBU_23','PdBU'
234,56,1,1862.159655,1596.010157,0.604938272,0.540983607,0.669421488,2557741,14862857,0.577333245,0.432055438,1,'WT','PdBU_23','PdBU'
235,57,1,1875.789813,1562.746321,0.135802469,0.106557377,0.165289256,2205713,12556719,0.497873492,0.365017219,1,'WT','PdBU_23','PdBU'
236,58,1,1881.760273,1578.797105,0.057613169,0.06557377,0.049586777,2479010,11267230,0.559562085,0.327532452,1,'WT','PdBU_23','PdBU'
237,59,1,1937.845231,1514.999713,0.24691358,0.229508197,0.26446281,2868843,11189208,0.647555182,0.325264393,1,'WT','PdBU_23','PdBU'
238,60,1,1956.023427,1499.957147,0.160493827,0.139344262,0.181818182,3042685,12656235,0.686794794,0.367910097,1,'WT','PdBU_23','PdBU'
239,61,1,1990.840569,1521.99879,0.897119342,0.819672131,0.975206612,3366211,32312356,0.759821076,0.939303199,1,'WT','PdBU_23','PdBU'
240,62,1,2000.558472,1478.687456,0.518518519,0.401639344,0.636363636,3586067,22007924,0.809446968,0.639758779,1,'WT','PdBU_23','PdBU'
241,63,1,2014.115236,1459.778473,0.205761317,0.204918033,0.20661157,1947408,12441221,0.439568893,0.361659753,0,'WT','PdBU_23','PdBU'
242,64,1,2030.427854,1512.394528,0.201646091,0.196721311,0.20661157,1105488,13894303,0.249530728,0.403900083,1,'WT','PdBU_23','PdBU'
243,65,1,2031.285939,1484.95363,0.037037037,0.016393443,0.05785124,1380771,11705354,0.311667601,0.340268486,1,'WT','PdBU_23','PdBU'
244,66,1,2041.578604,1455.788453,0.032921811,0.016393443,0.049586777,815677,6791789,0.184114595,0.197433735,1,'WT','PdBU_23','PdBU'
245,67,1,2054.71403,1400.574597,0.353909465,0.237704918,0.47107438,1941847,13132520,0.438313664,0.381755451,1,'WT','PdBU_23','PdBU'
246,68,1,2061.091493,778.0490112,0.04526749,0.049180328,0.041322314,2022590,9107764,0.456538972,0.264757911,1,'WT','PdBU_23','PdBU'
247,69,1,2065.846921,1465.030983,0.308641975,0.221311475,0.396694215,2322396,19079373,0.524211176,0.554627341,1,'WT','PdBU_23','PdBU'
248,70,1,2073.009174,790.0436847,0.053497942,0.049180328,0.05785124,1667853,8691430,0.376467744,0.2526553,1,'WT','PdBU_23','PdBU'
249,71,1,2080.456239,754.9767156,0.094650206,0.06557377,0.123966942,2564608,11157583,0.578883264,0.324345071,1,'WT','PdBU_23','PdBU'
250,72,1,2078.083811,728.975848,0.135802469,0.147540984,0.123966942,2483091,18047996,0.560483248,0.524645754,0,'WT','PdBU_23','PdBU'
251,73,1,2085.191019,1406.570358,0.094650206,0.049180328,0.140495868,1345767,9758676,0.303766499,0.28367958,1,'WT','PdBU_23','PdBU'
252,74,1,2088.38082,738.2043482,0.205761317,0.139344262,0.272727273,2483091,18047996,0.560483248,0.524645754,0,'WT','PdBU_23','PdBU'
253,75,1,2093.398018,788.8934479,0.086419753,0.040983607,0.132231405,1934865,13522666,0.436737687,0.393096791,1,'WT','PdBU_23','PdBU'
254,76,1,2102.226466,778.8971404,0.086419753,0.032786885,0.140495868,2616504,16480447,0.590597228,0.479077929,0,'WT','PdBU_23','PdBU'
255,77,1,2103.239822,1385.175032,0.283950617,0.196721311,0.371900826,2176280,18714456,0.491229876,0.544019396,0,'WT','PdBU_23','PdBU'
256,78,1,2114.180543,1376.361047,0.259259259,0.147540984,0.371900826,2131795,18615689,0.481188723,0.541148291,0,'WT','PdBU_23','PdBU'
257,79,1,2109.597058,767.2928745,0.111111111,0.06557377,0.157024793,2683922,14609173,0.605814818,0.424680978,0,'WT','PdBU_23','PdBU'
258,80,1,2130.333418,1355.024269,0.065843621,0.040983607,0.090909091,1918744,16664708,0.433098855,0.484434299,1,'WT','PdBU_23','PdBU'
259,81,1,2155.31137,759.3024425,0.0781893,0.024590164,0.132231405,2177398,11800415,0.491482231,0.34303186,1,'WT','PdBU_23','PdBU'
260,82,1,2165.794633,1338.079446,0.814814815,0.704918033,0.925619835,3342132,21851570,0.754385965,0.635213651,1,'WT','PdBU_23','PdBU'
261,83,1,2160.562146,744.2013101,0.148148148,0.081967213,0.214876033,2580329,21831073,0.582431808,0.634617814,0,'WT','PdBU_23','PdBU'
262,84,1,2164.804467,786.4378734,0.432098765,0.303278689,0.561983471,1499675,14921862,0.33850661,0.433770683,1,'WT','PdBU_23','PdBU'
263,85,1,2174.611566,766.3314126,0.04526749,0.040983607,0.049586777,907834,7461556,0.204916271,0.21690351,1,'WT','PdBU_23','PdBU'
264,86,1,2179.292496,1330.008662,0.234567901,0.196721311,0.272727273,2225064,14786194,0.502241399,0.429826885,0,'WT','PdBU_23','PdBU'
265,87,1,2175.871072,746.3407153,0.037037037,0.016393443,0.05785124,1903676,12403063,0.429697707,0.36055052,1,'WT','PdBU_23','PdBU'
266,88,1,2178.023516,1361.997921,0.139917695,0.081967213,0.198347107,2806517,15218158,0.633486958,0.442383852,0,'WT','PdBU_23','PdBU'
267,89,1,2196.965668,1461.799593,0.201646091,0.090163934,0.314049587,1730993,12813808,0.390719704,0.372490661,1,'WT','PdBU_23','PdBU'
268,90,1,2191.660468,1375.692399,0.082304527,0.024590164,0.140495868,1807244,9322744,0.407931078,0.271007266,1,'WT','PdBU_23','PdBU'
269,91,1,2203.236387,1494.392399,0.201646091,0.155737705,0.247933884,2143211,16079372,0.483765542,0.46741889,1,'WT','PdBU_23','PdBU'
270,92,1,2202.246859,1517.859762,0.205761317,0.147540984,0.26446281,1546606,14117370,0.349099874,0.410384523,1,'WT','PdBU_23','PdBU'
271,93,1,2212.417877,1435.649277,0.325102881,0.204918033,0.446280992,2045857,15116400,0.461790799,0.4394258,1,'WT','PdBU_23','PdBU'
272,94,1,2212.966723,1359.754543,0.061728395,0.040983607,0.082644628,1016340,9366650,0.229408243,0.272283591,1,'WT','PdBU_23','PdBU'
273,95,1,2219.216105,1395.579299,0.329218107,0.18852459,0.47107438,2464458,12514864,0.556277408,0.363800516,1,'WT','PdBU_23','PdBU'
274,96,1,2224.881814,1543.590736,0.135802469,0.106557377,0.165289256,2771388,11343025,0.625557641,0.329735773,1,'WT','PdBU_23','PdBU'
275,97,1,2223.262072,745.0331254,0.037037037,0.032786885,0.041322314,1033949,10381822,0.233382947,0.301794107,0,'WT','PdBU_23','PdBU'
276,98,1,2222.432278,1579.825789,0.04526749,0.016393443,0.074380165,1628408,11150646,0.36756422,0.324143416,1,'WT','PdBU_23','PdBU'
277,99,1,2223.285684,1458.73997,0.111111111,0.049180328,0.173553719,1204280,6235555,0.271830056,0.181264305,0,'WT','PdBU_23','PdBU'
278,100,1,2230.058215,1475.617445,0.485596708,0.368852459,0.603305785,2962903,24067611,0.668786403,0.699632797,0,'WT','PdBU_23','PdBU'
279,101,1,2231.717871,758.3815553,0.115226337,0.081967213,0.148760331,1348701,11494322,0.304428761,0.334133897,0,'WT','PdBU_23','PdBU'
280,102,1,2242.15778,1075.81877,0.065843621,0.040983607,0.090909091,1902066,13465724,0.429334298,0.391441517,0,'WT','PdBU_23','PdBU'
281,103,1,2242.358662,1574.34342,0.773662551,0.639344262,0.909090909,3689565,24430871,0.832808534,0.710192575,0,'WT','PdBU_23','PdBU'
282,104,1,2246.222473,1525.561191,0.263374486,0.114754098,0.41322314,2330008,13493376,0.525929357,0.392245346,1,'WT','PdBU_23','PdBU'
283,105,1,2245.694727,1000.838097,0.353909465,0.237704918,0.47107438,2034867,17968805,0.459310137,0.522343714,1,'WT','PdBU_23','PdBU'
284,106,1,2253.447893,1590.173537,0.12345679,0.081967213,0.165289256,3530424,20279235,0.796887231,0.589506699,0,'WT','PdBU_23','PdBU'
285,107,1,2259.870508,1082.45539,0.572016461,0.43442623,0.710743802,3483431,26482896,0.786279972,0.769843862,0,'WT','PdBU_23','PdBU'
286,108,1,2259.844273,1194.450044,0.172839506,0.090163934,0.256198347,2047184,14013723,0.46209033,0.407371559,1,'WT','PdBU_23','PdBU'
287,109,1,2262.656124,1176.016974,0.164609053,0.12295082,0.20661157,3492216,15307106,0.788262922,0.444969523,1,'WT','PdBU_23','PdBU'
288,110,1,2269.189586,1596.611897,0.724279835,0.573770492,0.876033058,4122234,14472640,0.930470572,0.420712035,0,'WT','PdBU_23','PdBU'
289,111,1,2270.000865,1022.962991,0.020576132,0.016393443,0.024793388,1882651,16168339,0.424951944,0.470005114,0,'WT','PdBU_23','PdBU'
290,112,1,2274.48262,1004.052494,0.267489712,0.262295082,0.272727273,1366796,19984031,0.308513164,0.580925274,1,'WT','PdBU_23','PdBU'
291,113,1,2272.784444,1558.134845,0.111111111,0.081967213,0.140495868,715081,10729250,0.161408068,0.311893656,1,'WT','PdBU_23','PdBU'
292,114,1,2282.563396,1116.690809,0.172839506,0.131147541,0.214876033,1783229,22356931,0.402510412,0.649904229,1,'WT','PdBU_23','PdBU'
293,115,1,2286.87378,766.760799,0.082304527,0.040983607,0.123966942,2093408,16929027,0.47252401,0.492117914,1,'WT','PdBU_23','PdBU'
294,116,1,2291.143318,715.6869605,0.465020576,0.385245902,0.545454545,3514268,28071697,0.793240499,0.816029472,0,'WT','PdBU_23','PdBU'
295,117,1,2283.232429,1190.621671,0.24691358,0.172131148,0.32231405,2107661,19021628,0.475741197,0.552948725,1,'WT','PdBU_23','PdBU'
296,118,1,2291.461399,1148.262773,0.04526749,0.024590164,0.066115702,2314435,18397501,0.52241422,0.534805681,1,'WT','PdBU_23','PdBU'
297,119,1,2298.885875,1165.741115,0.028806584,0.008196721,0.049586777,1950431,11288032,0.440251244,0.328137155,1,'WT','PdBU_23','PdBU'
298,120,1,2298.454135,1198.21577,0.057613169,0.040983607,0.074380165,1540713,16415847,0.347769706,0.477200041,0,'WT','PdBU_23','PdBU'
299,121,1,2303.836172,878.38172,0.102880658,0.081967213,0.123966942,1832453,18206060,0.413621253,0.529240592,0,'WT','PdBU_23','PdBU'
300,122,1,2298.602171,1090.783781,0.016460905,0.016393443,0.016528926,2114302,11890398,0.477240203,0.345647618,0,'WT','PdBU_23','PdBU'
301,123,1,2303.647233,1183.105177,0.238683128,0.155737705,0.32231405,2464795,17331974,0.556353476,0.503831371,0,'WT','PdBU_23','PdBU'
302,124,1,2306.945324,680.7484975,0.102880658,0.032786885,0.173553719,2507913,18259095,0.56608607,0.530782291,0,'WT','PdBU_23','PdBU'
303,125,1,2307.882045,810.070528,0.111111111,0.073770492,0.148760331,1846346,12856286,0.41675718,0.373725474,1,'WT','PdBU_23','PdBU'
304,126,1,2314.465545,866.7725341,0.181069959,0.114754098,0.247933884,2659334,20131337,0.600264815,0.585207382,0,'WT','PdBU_23','PdBU'
305,127,1,2309.291043,745.2746288,0.288065844,0.245901639,0.330578512,2447085,13957729,0.552355975,0.405743843,1,'WT','PdBU_23','PdBU'
306,128,1,2314.109974,1001.413163,0.037037037,0.040983607,0.033057851,1160136,10275719,0.261865874,0.298709748,1,'WT','PdBU_23','PdBU'
307,129,1,2312.380611,787.4831413,0.160493827,0.106557377,0.214876033,1694796,10843789,0.382549318,0.315223245,1,'WT','PdBU_23','PdBU'
308,130,1,2318.568554,1598.929839,0.349794239,0.237704918,0.462809917,1648191,15020679,0.372029638,0.436643241,0,'WT','PdBU_23','PdBU'
309,131,1,2321.000756,973.5399905,0.580246914,0.524590164,0.636363636,3743298,33447679,0.844937146,0.972306442,0,'WT','PdBU_23','PdBU'
310,132,1,2321.343773,1571.412663,0.049382716,0.040983607,0.05785124,1389125,12972448,0.313553266,0.377102243,1,'WT','PdBU_23','PdBU'
311,133,1,2324.624964,677.0395359,0.312757202,0.254098361,0.371900826,3041753,21276723,0.686584423,0.618503151,1,'WT','PdBU_23','PdBU'
312,134,1,2331.705088,1596.691412,0.082304527,0.040983607,0.123966942,2396784,17813742,0.541002034,0.517836114,0,'WT','PdBU_23','PdBU'
313,135,1,2340.953175,703.2353783,0.596707819,0.467213115,0.727272727,3639955,34400347,0.821610566,1,1,'WT','PdBU_23','PdBU'
314,136,1,2341.925702,1589.39907,0.152263374,0.131147541,0.173553719,2046585,15601533,0.461955123,0.453528361,0,'WT','PdBU_23','PdBU'
315,137,1,2344.777072,610.5860082,0.04526749,0.040983607,0.049586777,1932229,10352862,0.436142689,0.300952255,1,'WT','PdBU_23','PdBU'
316,138,1,2343.259617,1664.778811,0.448559671,0.360655738,0.537190083,1466117,12531568,0.330931898,0.364286093,0,'WT','PdBU_23','PdBU'
317,139,1,2353.995766,1619.139707,0.028806584,0.008196721,0.049586777,1689812,12533969,0.381424329,0.364355889,1,'WT','PdBU_23','PdBU'
318,140,1,2352.271109,1021.449617,0.164609053,0.106557377,0.223140496,1555888,14323246,0.351195007,0.41636923,1,'WT','PdBU_23','PdBU'
319,141,1,2350.055869,1649.045828,0.098765432,0.098360656,0.099173554,2687227,18510392,0.606560822,0.538087363,0,'WT','PdBU_23','PdBU'
320,142,1,2355.861963,1665.469558,0.028806584,0,0.05785124,1831501,13889704,0.413406367,0.403766392,0,'WT','PdBU_23','PdBU'
321,143,1,2360.416226,1596.065599,0.032921811,0.032786885,0.033057851,1200556,12257706,0.270989475,0.356325068,1,'WT','PdBU_23','PdBU'
322,144,1,2362.880036,968.2903695,0.761316872,0.590163934,0.933884298,2695579,31459772,0.608446035,0.914519031,1,'WT','PdBU_23','PdBU'
323,145,1,2357.179887,1641.269703,0.172839506,0.147540984,0.198347107,2378786,20200656,0.536939526,0.587222449,0,'WT','PdBU_23','PdBU'
324,146,1,2370.443456,583.4933578,0.04526749,0.024590164,0.066115702,1163327,10031012,0.262586146,0.291596245,1,'WT','PdBU_23','PdBU'
325,147,1,2371.362896,996.0249906,0.086419753,0.040983607,0.132231405,1052980,12287497,0.237678624,0.357191077,1,'WT','PdBU_23','PdBU'
326,148,1,2375.577519,1616.887093,0.049382716,0.032786885,0.066115702,2365592,13653765,0.533961377,0.39690777,1,'WT','PdBU_23','PdBU'
327,149,1,2384.34217,545.9452831,0.24691358,0.155737705,0.338842975,2666170,16086545,0.601807836,0.467627405,0,'WT','PdBU_23','PdBU'
328,150,1,2391.894424,1674.753941,0.053497942,0.024590164,0.082644628,2055629,13078160,0.463996535,0.380175235,0,'WT','PdBU_23','PdBU'
329,151,1,2401.214894,1665.131732,0.032921811,0.024590164,0.041322314,3389377,17727083,0.765050105,0.515316982,0,'WT','PdBU_23','PdBU'
330,152,1,2405.82135,1650.779351,0.028806584,0.024590164,0.033057851,2210582,15414165,0.498972523,0.448081672,0,'WT','PdBU_23','PdBU'
331,153,1,2411.136035,1688.855905,0.304526749,0.114754098,0.495867769,2395695,13093514,0.540756225,0.380621568,1,'WT','PdBU_23','PdBU'
332,154,1,2420.990227,544.5737724,0.271604938,0.196721311,0.347107438,2575890,13602943,0.581429837,0.395430401,1,'WT','PdBU_23','PdBU'
333,155,1,2444.103106,490.908308,0.119341564,0.06557377,0.173553719,2612798,15982085,0.58976071,0.464590808,1,'WT','PdBU_23','PdBU'
334,156,1,2444.630137,405.6479618,0.061728395,0.040983607,0.082644628,1683422,20215520,0.379981979,0.587654537,0,'WT','PdBU_23','PdBU'
335,157,1,2450.577107,1664.490571,0.111111111,0.098360656,0.123966942,1726579,12978684,0.389723376,0.37728352,0,'WT','PdBU_23','PdBU'
336,158,1,2456.143062,408.3841522,0.353909465,0.286885246,0.421487603,1683422,20215520,0.379981979,0.587654537,0,'WT','PdBU_23','PdBU'
337,159,1,2466.714241,443.9262035,0.300411523,0.139344262,0.462809917,1768781,12416594,0.39924921,0.360943859,1,'WT','PdBU_23','PdBU'
338,160,1,2459.886072,383.8969686,0.164609053,0.196721311,0.132231405,1526760,8779113,0.344620235,0.255204199,1,'WT','PdBU_23','PdBU'
339,161,1,2461.765921,1655.9577,0.176954733,0.18852459,0.165289256,1730384,16346126,0.39058224,0.475173288,0,'WT','PdBU_23','PdBU'
